"discharge_year","ppc_version","hospital_name","pfi","ppc_group_number","ppc_group_name","observed_rate_per_10_000_at_risk_discharges","risk_adjusted_rate_per_10_000_at_risk_discharges","significance"
"2015","32.0","Soldiers and Sailors Memorial Hospital of Yates County Inc","1158","3","Gastrointestinal Complications","42.80","94.55","Similar"
"2015","32.0","Soldiers and Sailors Memorial Hospital of Yates County Inc","1158","4","Perioperative Complications","0.00","0.00","Below"
"2015","32.0","Soldiers and Sailors Memorial Hospital of Yates County Inc","1158","5","Infectious Complications","70.92","145.59","Similar"
"2015","32.0","Soldiers and Sailors Memorial Hospital of Yates County Inc","1158","6","Malfunctions, Reactions, etc.","0.00","0.00","Below"
"2015","32.0","Soldiers and Sailors Memorial Hospital of Yates County Inc","1158","8","Other Medical and Surgical Complications","85.11","176.64","Similar"
"2015","32.0","Southampton Hospital","889","1","Extreme Complications","34.55","60.72","Similar"
"2015","32.0","Southampton Hospital","889","2","Cardiovascular-Respiratory Complications","118.11","179.58","Similar"
"2015","32.0","Southampton Hospital","889","3","Gastrointestinal Complications","9.28","12.17","Similar"
"2015","32.0","Southampton Hospital","889","4","Perioperative Complications","36.36","60.64","Similar"
"2015","32.0","Southampton Hospital","889","5","Infectious Complications","87.16","110.90","Similar"
"2015","32.0","Southampton Hospital","889","6","Malfunctions, Reactions, etc.","34.18","43.89","Similar"
"2015","32.0","Southampton Hospital","889","7","Obstetrical Complications","213.62","321.75","Below"
"2015","32.0","Southampton Hospital","889","8","Other Medical and Surgical Complications","73.31","95.82","Below"
"2015","32.0","South Nassau Communities Hospital","527","1","Extreme Complications","86.39","112.64","Above"
"2015","32.0","South Nassau Communities Hospital","527","2","Cardiovascular-Respiratory Complications","214.79","276.66","Above"
"2015","32.0","South Nassau Communities Hospital","527","3","Gastrointestinal Complications","45.96","52.26","Above"
"2015","32.0","South Nassau Communities Hospital","527","4","Perioperative Complications","27.32","37.14","Below"
"2015","32.0","South Nassau Communities Hospital","527","5","Infectious Complications","133.66","149.67","Above"
"2015","32.0","South Nassau Communities Hospital","527","6","Malfunctions, Reactions, etc.","37.12","40.96","Similar"
"2015","32.0","South Nassau Communities Hospital","527","7","Obstetrical Complications","412.17","562.80","Similar"
"2015","32.0","South Nassau Communities Hospital","527","8","Other Medical and Surgical Complications","111.72","123.32","Similar"
"2015","32.0","Southside Hospital","924","1","Extreme Complications","83.43","88.20","Similar"
"2015","32.0","Southside Hospital","924","2","Cardiovascular-Respiratory Complications","240.64","224.87","Similar"
"2015","32.0","Southside Hospital","924","3","Gastrointestinal Complications","35.30","37.09","Similar"
"2015","32.0","Southside Hospital","924","4","Perioperative Complications","87.01","82.50","Above"
"2015","32.0","Southside Hospital","924","5","Infectious Complications","192.37","179.21","Above"
"2015","32.0","Southside Hospital","924","6","Malfunctions, Reactions, etc.","22.97","22.80","Below"
"2015","32.0","Southside Hospital","924","7","Obstetrical Complications","367.36","423.34","Below"
"2015","32.0","Southside Hospital","924","8","Other Medical and Surgical Complications","190.49","190.02","Above"
"2015","32.0","St Anthony Community Hospital","704","1","Extreme Complications","24.02","37.75","Similar"
"2015","32.0","St Anthony Community Hospital","704","2","Cardiovascular-Respiratory Complications","182.87","231.45","Similar"
"2015","32.0","St Anthony Community Hospital","704","3","Gastrointestinal Complications","28.92","31.96","Similar"
"2015","32.0","St Anthony Community Hospital","704","4","Perioperative Complications","9.52","24.26","Similar"
"2015","32.0","St Anthony Community Hospital","704","5","Infectious Complications","86.08","101.39","Similar"
"2015","32.0","St Anthony Community Hospital","704","6","Malfunctions, Reactions, etc.","28.46","32.51","Similar"
"2015","32.0","St Anthony Community Hospital","704","7","Obstetrical Complications","370.37","634.09","Similar"
"2015","32.0","St Anthony Community Hospital","704","8","Other Medical and Surgical Complications","123.87","126.07","Similar"
"2015","32.0","Staten Island University Hosp-North","1740","1","Extreme Complications","114.02","103.80","Above"
"2015","32.0","Staten Island University Hosp-North","1740","2","Cardiovascular-Respiratory Complications","296.59","281.72","Above"
"2015","32.0","Staten Island University Hosp-North","1740","3","Gastrointestinal Complications","37.35","34.28","Similar"
"2015","32.0","Staten Island University Hosp-North","1740","4","Perioperative Complications","72.56","72.62","Above"
"2015","32.0","Staten Island University Hosp-North","1740","5","Infectious Complications","171.66","154.37","Above"
"2015","32.0","Staten Island University Hosp-North","1740","6","Malfunctions, Reactions, etc.","47.58","43.59","Above"
"2015","32.0","Staten Island University Hosp-North","1740","7","Obstetrical Complications","421.42","520.36","Below"
"2015","32.0","Staten Island University Hosp-North","1740","8","Other Medical and Surgical Complications","125.08","121.11","Below"
"2015","32.0","Staten Island University Hosp-South","1737","1","Extreme Complications","19.46","61.03","Similar"
"2015","32.0","Staten Island University Hosp-South","1737","2","Cardiovascular-Respiratory Complications","105.85","296.78","Above"
"2015","32.0","Staten Island University Hosp-South","1737","3","Gastrointestinal Complications","10.96","23.97","Similar"
"2015","32.0","Staten Island University Hosp-South","1737","4","Perioperative Complications","8.49","52.60","Similar"
"2015","32.0","Staten Island University Hosp-South","1737","5","Infectious Complications","108.26","209.14","Above"
"2015","32.0","Staten Island University Hosp-South","1737","6","Malfunctions, Reactions, etc.","21.88","44.32","Similar"
"2015","32.0","Staten Island University Hosp-South","1737","8","Other Medical and Surgical Complications","47.44","110.33","Similar"
"2015","32.0","Statewide",,"1","Extreme Complications","83.94",,
"2015","32.0","Statewide",,"2","Cardiovascular-Respiratory Complications","209.85",,
"2015","32.0","Statewide",,"3","Gastrointestinal Complications","31.78",,
"2015","32.0","Statewide",,"4","Perioperative Complications","58.29",,
"2015","32.0","Statewide",,"5","Infectious Complications","124.82",,
"2015","32.0","Statewide",,"6","Malfunctions, Reactions, etc.","33.88",,
"2015","32.0","Statewide",,"7","Obstetrical Complications","680.74",,
"2015","32.0","Statewide",,"8","Other Medical and Surgical Complications","138.47",,
"2015","32.0","St Catherine of Siena Hospital","943","1","Extreme Complications","39.21","56.30","Below"
"2015","32.0","St Catherine of Siena Hospital","943","2","Cardiovascular-Respiratory Complications","134.10","185.43","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","3","Gastrointestinal Complications","16.37","19.37","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","4","Perioperative Complications","41.77","66.21","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","5","Infectious Complications","91.38","104.70","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","6","Malfunctions, Reactions, etc.","31.11","33.94","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","7","Obstetrical Complications","376.34","564.86","Similar"
"2015","32.0","St Catherine of Siena Hospital","943","8","Other Medical and Surgical Complications","102.72","119.84","Similar"
"2015","32.0","St Charles Hospital","896","1","Extreme Complications","31.15","95.35","Similar"
"2015","32.0","St Charles Hospital","896","2","Cardiovascular-Respiratory Complications","133.26","264.22","Above"
"2015","32.0","St Charles Hospital","896","3","Gastrointestinal Complications","19.70","37.57","Similar"
"2015","32.0","St Charles Hospital","896","4","Perioperative Complications","26.34","75.57","Similar"
"2015","32.0","St Charles Hospital","896","5","Infectious Complications","125.46","138.00","Similar"
"2015","32.0","St Charles Hospital","896","6","Malfunctions, Reactions, etc.","20.93","37.25","Similar"
"2015","32.0","St Charles Hospital","896","7","Obstetrical Complications","307.38","458.90","Below"
"2015","32.0","St Charles Hospital","896","8","Other Medical and Surgical Complications","91.70","161.97","Similar"
"2015","32.0","St Elizabeth Medical Center","598","1","Extreme Complications","128.13","132.24","Above"
"2015","32.0","St Elizabeth Medical Center","598","2","Cardiovascular-Respiratory Complications","315.45","295.78","Above"
"2015","32.0","St Elizabeth Medical Center","598","3","Gastrointestinal Complications","42.90","50.56","Above"
"2015","32.0","St Elizabeth Medical Center","598","4","Perioperative Complications","47.05","45.41","Similar"
"2015","32.0","St Elizabeth Medical Center","598","5","Infectious Complications","103.13","118.10","Similar"
"2015","32.0","St Elizabeth Medical Center","598","6","Malfunctions, Reactions, etc.","34.43","34.93","Similar"
"2015","32.0","St Elizabeth Medical Center","598","8","Other Medical and Surgical Complications","81.39","79.09","Below"
"2015","32.0","St Francis Hospital","563","1","Extreme Complications","201.10","77.68","Similar"
"2015","32.0","St Francis Hospital","563","2","Cardiovascular-Respiratory Complications","512.49","219.66","Similar"
"2015","32.0","St Francis Hospital","563","3","Gastrointestinal Complications","81.03","43.71","Above"
"2015","32.0","St Francis Hospital","563","4","Perioperative Complications","143.56","55.71","Similar"
"2015","32.0","St Francis Hospital","563","5","Infectious Complications","195.38","125.99","Similar"
"2015","32.0","St Francis Hospital","563","6","Malfunctions, Reactions, etc.","54.04","25.93","Below"
"2015","32.0","St Francis Hospital","563","8","Other Medical and Surgical Complications","362.13","170.73","Above"
"2015","32.0","St James Mercy Hospital","870","1","Extreme Complications","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital","870","2","Cardiovascular-Respiratory Complications","156.92","329.64","Similar"
"2015","32.0","St James Mercy Hospital","870","3","Gastrointestinal Complications","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital","870","4","Perioperative Complications","56.58","115.49","Similar"
"2015","32.0","St James Mercy Hospital","870","5","Infectious Complications","14.08","25.55","Similar"
"2015","32.0","St James Mercy Hospital","870","6","Malfunctions, Reactions, etc.","14.01","24.70","Similar"
"2015","32.0","St James Mercy Hospital","870","7","Obstetrical Complications","238.10","355.83","Similar"
"2015","32.0","St James Mercy Hospital","870","8","Other Medical and Surgical Complications","28.09","45.48","Similar"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","1","Extreme Complications","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","2","Cardiovascular-Respiratory Complications","83.33","1255.80","Similar"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","3","Gastrointestinal Complications","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","4","Perioperative Complications","0.00",,"Below"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","5","Infectious Complications","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","6","Malfunctions, Reactions, etc.","0.00","0.00","Below"
"2015","32.0","St James Mercy Hospital - Mercycare","5785","8","Other Medical and Surgical Complications","0.00","0.00","Below"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","1","Extreme Complications","89.21","110.91","Above"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","2","Cardiovascular-Respiratory Complications","145.49","192.78","Similar"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","3","Gastrointestinal Complications","30.30","29.21","Similar"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","4","Perioperative Complications","18.51","44.11","Similar"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","5","Infectious Complications","148.71","163.07","Above"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","6","Malfunctions, Reactions, etc.","30.33","32.33","Similar"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","7","Obstetrical Complications","466.17","456.25","Below"
"2015","32.0","St Johns Episcopal Hospital So Shore","1635","8","Other Medical and Surgical Complications","121.60","138.47","Similar"
"2015","32.0","St. Joseph Hospital","551","1","Extreme Complications","100.92","90.34","Similar"
"2015","32.0","St. Joseph Hospital","551","2","Cardiovascular-Respiratory Complications","404.04","373.81","Above"
"2015","32.0","St. Joseph Hospital","551","3","Gastrointestinal Complications","47.84","39.84","Similar"
"2015","32.0","St. Joseph Hospital","551","4","Perioperative Complications","30.69","48.10","Similar"
"2015","32.0","St. Joseph Hospital","551","5","Infectious Complications","152.27","115.11","Similar"
"2015","32.0","St. Joseph Hospital","551","6","Malfunctions, Reactions, etc.","61.90","55.00","Above"
"2015","32.0","St. Joseph Hospital","551","8","Other Medical and Surgical Complications","258.67","210.75","Above"
"2015","32.0","St Josephs Hospital","118","1","Extreme Complications","0.00","0.00","Below"
"2015","32.0","St Josephs Hospital","118","2","Cardiovascular-Respiratory Complications","69.10","147.58","Similar"
"2015","32.0","St Josephs Hospital","118","3","Gastrointestinal Complications","3.84","8.29","Similar"
"2015","32.0","St Josephs Hospital","118","4","Perioperative Complications","0.00","0.00","Below"
"2015","32.0","St Josephs Hospital","118","5","Infectious Complications","19.19","15.87","Below"
"2015","32.0","St Josephs Hospital","118","6","Malfunctions, Reactions, etc.","11.52","26.59","Similar"
"2015","32.0","St Josephs Hospital","118","8","Other Medical and Surgical Complications","3.84","7.81","Below"
