HCPCS_Cd,RBCS_Id,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_Subcat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_Cd_Add_Dt,HCPCS_Cd_End_Dt,RBCS_Latest_Assignment,First_RBCS_Release_Year,RBCS_Analysis_Start_Dt,RBCS_Analysis_End_Dt,Alt_Assignment_Method ,RBCS_Id_Ever_Reassigned
001360,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001380,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001382,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001390,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001392,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001400,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001402,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001404,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001420,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001430,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001432,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001440,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001442,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001444,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001462,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001464,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001470,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001472,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001474,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001480,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001482,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001484,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001486,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001490,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001500,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001502,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001520,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001522,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001610,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001620,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001622,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001630,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001634,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001636,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001638,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001650,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001652,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001654,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001656,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001670,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001680,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001682,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/2017,1,2020,01/01/2014,12/31/2017,0,0
001710,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001712,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001714,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001716,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001730,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001732,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001740,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001742,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001744,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001756,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001758,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001760,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001770,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001772,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001780,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001782,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001810,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001820,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001829,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001830,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001832,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001840,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001842,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001844,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001850,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001852,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001860,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001916,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001920,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001922,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001924,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001925,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001926,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001930,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001931,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001932,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001933,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001935,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2008,12/31/2021,1,2020,01/01/2014,12/31/2021,0,0
001936,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2008,12/31/2021,1,2020,01/01/2014,12/31/2021,0,0
001937,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001938,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001939,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001940,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001941,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001942,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
001951,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001952,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001953,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001958,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001960,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001961,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001962,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001963,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001965,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001966,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001967,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001968,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001969,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001990,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001991,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001992,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001996,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
001999,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
0887T,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,07/01/2024,12/31/9999,1,2025,07/01/2024,12/31/9999,0,0
099100,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
099116,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
099135,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
099140,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
099143,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
099144,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
099145,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
099148,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2021,01/01/2014,12/31/2016,0,1
099149,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
099150,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2006,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
099151,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
099152,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
099153,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
099155,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
099156,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
099157,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
D9212,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
D9222,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2018,12/31/9999,1,2020,01/01/2018,12/31/9999,0,0
D9223,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2016,12/31/9999,1,2020,01/01/2016,12/31/9999,0,0
D9230,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
D9248,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
G0330,AA000N,A,Anesthesia,AA,Anesthesia,0,No RBCS Family,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
A2028,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,10/01/2024,12/31/9999,1,2025,10/01/2024,12/31/9999,1,0
A4206,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
A4207,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2023,01/01/2014,12/31/9999,0,0
A4208,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4209,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4211,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1993,12/31/9999,1,2023,01/01/2014,12/31/9999,0,0
A4212,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4213,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4215,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4216,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4217,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4218,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4220,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4221,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1997,12/31/9999,0,2020,01/01/2014,12/31/2020,0,1
A4222,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4223,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4224,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2017,12/31/9999,0,2020,01/01/2017,12/31/2020,0,1
A4225,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2017,12/31/9999,0,2020,01/01/2017,12/31/2020,0,1
A4231,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1996,12/31/9999,0,2021,01/01/2014,12/31/2020,0,1
A4238,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,04/01/2022,12/31/9999,1,2023,04/01/2022,12/31/9999,0,0
A4244,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
A4245,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4246,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4247,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4248,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4257,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
A4259,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,0,2020,01/01/2014,12/31/2022,0,1
A4265,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4270,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4280,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4290,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4305,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4306,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4310,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4320,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4321,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4322,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4327,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4328,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4330,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4331,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4332,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4335,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4336,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4349,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4354,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4360,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2010,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
A4364,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4436,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
A4437,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
A4450,DA000N,D,DME,DA,Medical/Surgical Supplies,0,No RBCS Family,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
