report_number,event_type,date_of_event,date_received,manufacturer_name,facility_state,patient_outcomes,device_problems,product_code,brand_name,generic_name,hcpcs_code,hcpcs_desc,device_category,bridge_confidence
3004753838-2020-039487,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039487,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039488,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039488,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039489,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039489,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039490,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039490,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039492,Malfunction,2020-04-04,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039492,Malfunction,2020-04-04,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039493,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039493,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039494,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039494,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039495,Malfunction,2020-03-20,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039495,Malfunction,2020-03-20,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039496,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039496,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039498,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039498,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039499,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039499,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039501,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039501,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039502,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039502,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039503,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039503,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039504,Malfunction,2020-04-05,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039504,Malfunction,2020-04-05,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039505,Malfunction,2020-04-03,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039505,Malfunction,2020-04-03,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039506,Malfunction,2020-01-31,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039506,Malfunction,2020-01-31,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039507,Malfunction,2020-04-17,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039507,Malfunction,2020-04-17,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039508,Malfunction,2020-04-08,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039508,Malfunction,2020-04-08,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039509,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039509,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039516,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039516,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039517,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039517,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039518,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039518,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039519,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039519,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039522,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039522,Malfunction,2020-04-09,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039529,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039529,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039531,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039531,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039534,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039534,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039535,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039535,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039537,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039537,Malfunction,2020-04-10,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039538,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039538,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039542,Malfunction,2020-04-25,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039542,Malfunction,2020-04-25,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039543,Malfunction,2019-12-29,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039543,Malfunction,2019-12-29,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039546,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039546,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039547,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039547,Malfunction,2020-04-24,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039550,Malfunction,2020-03-30,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039550,Malfunction,2020-03-30,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039552,Malfunction,2019-12-26,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039552,Malfunction,2019-12-26,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039554,Malfunction,2020-04-01,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039554,Malfunction,2020-04-01,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039558,Malfunction,2020-03-29,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039558,Malfunction,2020-03-29,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039560,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039560,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039562,Malfunction,2020-03-25,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039562,Malfunction,2020-03-25,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039565,Malfunction,2020-03-14,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039565,Malfunction,2020-03-14,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039569,Malfunction,2020-03-27,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039569,Malfunction,2020-03-27,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039574,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039574,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039577,Malfunction,2020-04-08,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039577,Malfunction,2020-04-08,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039579,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039579,Malfunction,2020-04-07,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039580,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039580,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039586,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039586,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039589,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
3004753838-2020-039589,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0554,Ther cgm receiver/monitor,cgm_receiver,medium
3004753838-2020-039591,Malfunction,2020-04-02,2020-04-28,"DEXCOM, INC.",,,QBJ,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,CONTINUOUS GLUCOSE MONITOR,K0553,Ther cgm supply allowance,cgm_supply,medium
